group_id,sentence,sentiment,uuid
7,The baby isn't due for a little while but I washed these in preparation,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7, After reading all the reviews I was very careful in my washing and air dried them,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7, Won't be wanting to wash them in cold water when they are covered in poo though,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7,I am very disappointed how rough they feel after being washed,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7, I also had to iron them as the band around the outside must have shrunk less than the rest of the material,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7, The ironing sort of worked although they still roll up a little around the edges,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7," I have all the time in the world now compared to when baby arrives, so I hope that this problem resolves itself",neg,1251158400B001CDFPY0A1QPLXDXIDJER
7, Won't be ironing them when baby is here,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7, My current advice,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7,don't bother with these,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7, I'll let you know in Dec when baby arrives if they suddenly turn out to be utterly wonderful,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7,*****UPDATE*******The baby is a year old and I used 5 of these in rotation for the last year,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7," Only one is ready for the rubbish, the rest have gone into storage for if we have another baby",pos,1251158400B001CDFPY0A1QPLXDXIDJER
7, I have realised my initial assessment was too harsh,pos,1251158400B001CDFPY0A1QPLXDXIDJER
7, These saved me having to remove and wash my changing pad cover every time the baby did a #2 that escaped when I changed him - quite regularly,pos,1251158400B001CDFPY0A1QPLXDXIDJER
7," For the price, I think that they were, in retrospect, quite a good buy",pos,1251158400B001CDFPY0A1QPLXDXIDJER
7, Sorry Boppy,neg,1251158400B001CDFPY0A1QPLXDXIDJER
7,It pilled up with the wash and dry{tumble low},neg,1047772800B000056W4XA2DQ9OB2YUVSZM
7, AND it shrunk just the tinest bit so to annoy you because it fits but not quite and you broke your nail trying to get it to touch the bottom of the mattress,neg,1047772800B000056W4XA2DQ9OB2YUVSZM
7, Grrrrrr,neg,1047772800B000056W4XA2DQ9OB2YUVSZM
7,These bags leave a lot to be desired,neg,1116633600B000056JEGA12C0UER29529W
7, They don't stand up on their own so you have to set them in a cup when they have milk in them,neg,1116633600B000056JEGA12C0UER29529W
7," They don't lie down flat, so you can't freeze them in a nice flat layer to stack in the freezer",neg,1116633600B000056JEGA12C0UER29529W
7, The twist-tie top causes the bags to freeze with a lot of folds and ridges at the neck - this made it impossible for me to open a frozen bag to add more milk later on,neg,1116633600B000056JEGA12C0UER29529W
7," And I've never been able to tear open the little tab at the bottom to get the milk out - I have to snip the edge with a scissors, which I'm sure defeats the purpose of having a nice, sterile inside",neg,1116633600B000056JEGA12C0UER29529W
7," All in all, I'm really disappointed in these bags, and the only positive side to them is I haven't had any burst in the freezer",neg,1116633600B000056JEGA12C0UER29529W
7,yet,neg,1116633600B000056JEGA12C0UER29529W
7,I wanted this breastpump because I am a huge Avent customer,pos,1027814400B000066CMVA3I9OEZ4PG82WB
7," Unfortunatley, breast milk always got between the suction and the funnel (which enables the breastpump to pump)",neg,1027814400B000066CMVA3I9OEZ4PG82WB
7," If you're going to spend money, then spend it on a more accurate pump",neg,1027814400B000066CMVA3I9OEZ4PG82WB
7,"I have to agree with others, it isn't very strong",neg,1142294400B00076SL0IA2065HBMYDXJ1S
7," My daughter was excited about the print on the seat, but as soon as we used it out in a public bathroom, she wasn't very happy",neg,1142294400B00076SL0IA2065HBMYDXJ1S
7, It isn't sturdy enough and she wanted off before her business was done,neg,1142294400B00076SL0IA2065HBMYDXJ1S
7, I have decided to put this one away and maybe for the next one we can use it,neg,1142294400B00076SL0IA2065HBMYDXJ1S
7," I recommend the more sturdier ones, but they don't fold up as Convenient as this one",neg,1142294400B00076SL0IA2065HBMYDXJ1S
7, **** I finally found a folding cushy potty seat on another website for $15,pos,1142294400B00076SL0IA2065HBMYDXJ1S
7,"00, and I like it much better",pos,1142294400B00076SL0IA2065HBMYDXJ1S
7,"** **Look at 2nd picture (not purple one) this is the potty seat I am writing this review about, not sure how this purple one comes up",neg,1142294400B00076SL0IA2065HBMYDXJ1S
7,"I received this as a gift and was thrilled that it came with two monitors (a real plus), but cannot stand how much noise it makes",neg,1145232000B0000DH5TUA2T5EZ5ZDAO96Z
7," It constantly emits static, so that my mom cannot even tell if the sound receiver is off or on",neg,1145232000B0000DH5TUA2T5EZ5ZDAO96Z
7,This seat was recommended to me by someone who owns a caravan and who had luck with it,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7, Unfortunately i have a Mountaineer and this car seat just does not fit comfortably anywhere in the back seat in the rear facing position,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7,Problems: The latch cord wasn't long enough so we had to do the seatbelt install instead,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7,The seat is so huge that our only option was to put it behind the front passenger seat,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7," In order to have it reclined correctly, we had to remove the base, use 3 pool noodles AND a blanket",neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7,but now the person in the front passenger seat is too close to the dashboard,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7," For a family of long legs, this doesn't work out too well",neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7,The buckle is very tricky,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7,"with practice, you eventually get used to it and the straps keeps twisting",neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7,Good things: Seat is comfortable and safe,pos,1109548800B000099Z9KA3TK5TSBYTCRYD
7," Height adjust is super easy, especially in New England weather",pos,1109548800B000099Z9KA3TK5TSBYTCRYD
7,when baby may be wearing a snowsuit one day and a sweatshirt the next,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7, Fabric is easily washable,pos,1109548800B000099Z9KA3TK5TSBYTCRYD
7,I wish i had talked to other SUV owners before i bought this one to see what else they recommended,neg,1109548800B000099Z9KA3TK5TSBYTCRYD
7, I will be much happier with it when we can switch to forward facing in 6 months,pos,1109548800B000099Z9KA3TK5TSBYTCRYD
7,"You're kidding, right",neg,1254355200B00101TXPGA7Y7LVM6BSYH5
7, Surely no one would design a unit to be placed a yard from a sleeping child in a dark room with a big flashing green light on the front of it,neg,1254355200B00101TXPGA7Y7LVM6BSYH5
7,"yep, they really did",neg,1254355200B00101TXPGA7Y7LVM6BSYH5
7, Incredible,pos,1254355200B00101TXPGA7Y7LVM6BSYH5
7, Good way to ruin an otherwise good product,neg,1254355200B00101TXPGA7Y7LVM6BSYH5
7, No problem with our phone or wi-fi network,pos,1254355200B00101TXPGA7Y7LVM6BSYH5
7, Loud enough,pos,1254355200B00101TXPGA7Y7LVM6BSYH5
7, Good enough range,pos,1254355200B00101TXPGA7Y7LVM6BSYH5
7," But, you gotta be kidding me with the green light encircling the big power button the front of the unit that goes in the child's room",neg,1254355200B00101TXPGA7Y7LVM6BSYH5
7, Arghh,neg,1254355200B00101TXPGA7Y7LVM6BSYH5
7, When will these companies just cut it out with the green lights,neg,1254355200B00101TXPGA7Y7LVM6BSYH5
7,"After only a few uses and washes, this pad cover started to tear",neg,1090627200B000056J1XA18IMQ9W3XZQUU
7," It was ripping in the corners, and no matter how gentle I was, the hole got bigger",neg,1090627200B000056J1XA18IMQ9W3XZQUU
7,The color choice is out standing,pos,1090627200B000056J1XA18IMQ9W3XZQUU
7, ,neg,1090627200B000056J1XA18IMQ9W3XZQUU
7, ,neg,1090627200B000056J1XA18IMQ9W3XZQUU
7,however I just wish that it had held up a bit better for us,neg,1090627200B000056J1XA18IMQ9W3XZQUU
7,I have been using this mirror for about a month and a half,neg,1118275200B0000E3D8LA3C9YWLVS29GV4
7, About a week ago--the mirror started to (what I thought was)fog,neg,1118275200B0000E3D8LA3C9YWLVS29GV4
7, I touched the mirror and it wasn't fog,neg,1118275200B0000E3D8LA3C9YWLVS29GV4
7, I am in the process of trying to find the contact information to complain right to the company,neg,1118275200B0000E3D8LA3C9YWLVS29GV4
7, I can't even see my daughter now because the mirror is coated with something which won't come off,neg,1118275200B0000E3D8LA3C9YWLVS29GV4
7, I am frequently in stop and go traffic so it is nice to know what she is doing back there,pos,1118275200B0000E3D8LA3C9YWLVS29GV4
7, I wouldn't buy this product again,neg,1118275200B0000E3D8LA3C9YWLVS29GV4
7,all I can say is the smell is horrible,neg,1133568000B00003TL7PA2D3BPHE38JUHG
7,1 star,neg,1133568000B00003TL7PA2D3BPHE38JUHG
7, Please don't buy this one,neg,1133568000B00003TL7PA2D3BPHE38JUHG
7,After going through a box of Dr,neg,1245888000B001NAAQP0A20WZCDGVPLE7X
7," Browns nursing pads the first month after my baby was born, I decided to go for the washable pads and wanted to use some organic cotton ones",neg,1245888000B001NAAQP0A20WZCDGVPLE7X
7, After I bought these and followed the detailed washing instructions (three times separately in hot water) I tried them out and leaked right through them,neg,1245888000B001NAAQP0A20WZCDGVPLE7X
7, Very disappointed,neg,1245888000B001NAAQP0A20WZCDGVPLE7X
7, Now it's back to the disposable pads,neg,1245888000B001NAAQP0A20WZCDGVPLE7X
7,We recently moved into a new house and bought and installed 3 of these gates,neg,1247443200B00004YMZEA1SC9SO6BQ5VD6
7," Within one week, our 13 month old broke two of the gates",neg,1247443200B00004YMZEA1SC9SO6BQ5VD6
7, Once by holding onto the rungs and shaking the gate the other time by grabbing one of the rungs when he tripped,neg,1247443200B00004YMZEA1SC9SO6BQ5VD6
7,Both times the rung popped right out breaking at the top and bottom,neg,1247443200B00004YMZEA1SC9SO6BQ5VD6
7, This left a gap in the rungs wide enough for our son to stick his head through which means he could get past the gate if we kept it up (which of course we didn't,neg,1247443200B00004YMZEA1SC9SO6BQ5VD6
7,),neg,1247443200B00004YMZEA1SC9SO6BQ5VD6
7,It really doesn't attach well to the car seat or stroller,neg,1187049600B0002E7DHWACDU5YGSYPC2O
7, I have a Graco Quattro Tour and the straps aren't long enough for either,neg,1187049600B0002E7DHWACDU5YGSYPC2O
7, My daughter does like the music but it doesn't play long enough and it is irritating to have to continue to activate (she isn't able to),neg,1187049600B0002E7DHWACDU5YGSYPC2O
7, I still get some use out of it though,pos,1187049600B0002E7DHWACDU5YGSYPC2O
7," She likes to pick it up, shake it and then toss it on the floor",neg,1187049600B0002E7DHWACDU5YGSYPC2O
7,*Update*I had to update this posting because this toy has become a big hit in the last few months,pos,1187049600B0002E7DHWACDU5YGSYPC2O
7, Around my daughter's first birthday she began to play with this,neg,1187049600B0002E7DHWACDU5YGSYPC2O
7, Now in the car she hits the button and plays the music over and over again,pos,1187049600B0002E7DHWACDU5YGSYPC2O
7, It is her favorite car toy,pos,1187049600B0002E7DHWACDU5YGSYPC2O
7, I'm actually glad I purchased it,pos,1187049600B0002E7DHWACDU5YGSYPC2O
7," Of course it still doesn't attach well to the car seat, but boy does it keep my daugher occupie",pos,1187049600B0002E7DHWACDU5YGSYPC2O
7, My opinion on this toy has totally changed,neg,1187049600B0002E7DHWACDU5YGSYPC2O
7,This seat has never sat right on any toilet I have encountered and actually made my son frightened to use it,neg,1243555200B000BXHPEUA5ZB1EOTBH1ID
7, It would shift and semi-collapse in use if my son squirmed and all in all made potty trips a bad experience,neg,1243555200B000BXHPEUA5ZB1EOTBH1ID
7,"However, I think the same rings true about any folding seat cover since I have used about every one on the market and they all have the same flaws",neg,1243555200B000BXHPEUA5ZB1EOTBH1ID
7,I say if you are really worried about germs in public restrooms either use a non-folding seat or steer clear of them,neg,1243555200B000BXHPEUA5ZB1EOTBH1ID
7, Or just do what I did and make sure your child knows how to properly wash his/her hands after using the restroom,neg,1243555200B000BXHPEUA5ZB1EOTBH1ID
7,I bought this because it's so much cuter than a rinse cup & my daughter seemed to like it,pos,1243987200B0019526UWA3JPPZK50NHEKL
7,BUT,neg,1243987200B0019526UWA3JPPZK50NHEKL
7,I had to spend too much time cleaning it weekly,neg,1243987200B0019526UWA3JPPZK50NHEKL
7, Not sure if others have noticed but it does get moldy in the cracks & is extremely difficult to clean because of the shape,neg,1243987200B0019526UWA3JPPZK50NHEKL
7, I threw it away & started using a plastic cup & guess what,neg,1243987200B0019526UWA3JPPZK50NHEKL
7, my daughter plays with that as well,neg,1243987200B0019526UWA3JPPZK50NHEKL
7,Too expensive & difficult to clean so not worth the money,neg,1243987200B0019526UWA3JPPZK50NHEKL
7,I'm surprised this potty got such rave reviews,neg,1248307200B000056J7KA36N62I47U9IIH
7, My daughter is so uncomfortable with this potty trainer,neg,1248307200B000056J7KA36N62I47U9IIH
7," She'll sit on it, but it's so small",neg,1248307200B000056J7KA36N62I47U9IIH
7, The splash guard is what really seems to make it uncomfortable for her,neg,1248307200B000056J7KA36N62I47U9IIH
7, She's accidental sat on it before and it hurt her,neg,1248307200B000056J7KA36N62I47U9IIH
7," When she sits on it the splash guard makes her have to sit with her legs open, but as I mentioned the seat is pretty narrow so she can't really sit on it comfortably",neg,1248307200B000056J7KA36N62I47U9IIH
7,The purpose of a baby monitor is to free you up for household chores while still allowing you to know that junior is safe and sound,neg,1102723200B00020V5A2A3GA09FYFKL4EY
7, Audio does this nicely,pos,1102723200B00020V5A2A3GA09FYFKL4EY
7," Video only works if you watch it, and if it has audio, as this one does, then why even HAVE video",neg,1102723200B00020V5A2A3GA09FYFKL4EY
7," Video is an unnecessary expense, because just what is there to SEE inside a baby's crib anyway",neg,1102723200B00020V5A2A3GA09FYFKL4EY
7, There shouldn't be anything dangerous in there anyway,neg,1102723200B00020V5A2A3GA09FYFKL4EY
7, Save the $ and get an audio,neg,1102723200B00020V5A2A3GA09FYFKL4EY
7," As someone else pointed out, reception isn't always good on this model either",neg,1102723200B00020V5A2A3GA09FYFKL4EY
7," Sell yours on ebay, spend ten bucks for a good audio monitor, and put the rest in baby's college fund where you'll get much more use out of it",neg,1102723200B00020V5A2A3GA09FYFKL4EY
7,We didn't like hearing the constant white noise it makes when on,neg,1249171200B0009T2CBCA2JZNAFGOTFDWP
7, It's too loud,neg,1249171200B0009T2CBCA2JZNAFGOTFDWP
7, We ended up going with Sony's baby call monitor and LOVE it,pos,1249171200B0009T2CBCA2JZNAFGOTFDWP
7, It has voice activation,neg,1249171200B0009T2CBCA2JZNAFGOTFDWP
7, So you only hear the monitor when baby is making noise,pos,1249171200B0009T2CBCA2JZNAFGOTFDWP
7,We bought this wipes warmer for our son's room and it was awful,neg,1129852800B00005QBWZA1DNWA98IV5PMW
7, The wipes were always hard and brown at the bottom,neg,1129852800B00005QBWZA1DNWA98IV5PMW
7, We wasted more money throwing ruined wipes away,neg,1129852800B00005QBWZA1DNWA98IV5PMW
7, We returned it and bought the Prince Lionheart Ultimate Wipes Warmer,neg,1129852800B00005QBWZA1DNWA98IV5PMW
7, We've had that one for 8 months now and never had a problem with burnt wipes,pos,1129852800B00005QBWZA1DNWA98IV5PMW
7, I should have paid the money and bought that one in the first place,neg,1129852800B00005QBWZA1DNWA98IV5PMW
7, Don't waste your money or time buying this wipes warmer- it is cheap and you will regret it,neg,1129852800B00005QBWZA1DNWA98IV5PMW
7,I bought these glass bottles after reading all the articles about bispenol A,neg,1191974400B000056W4VA131IRUD28I0N7
7, My daughter was used to the Dr,neg,1191974400B000056W4VA131IRUD28I0N7
7, Brown's bottles and could not get used to this classic bottle,neg,1191974400B000056W4VA131IRUD28I0N7
7," She got so much air when she sucked on the bottle, we could not use it",neg,1191974400B000056W4VA131IRUD28I0N7
7,"I use Playtex DropIns bottles/nipples, which are larger than average nipples",neg,1219881600B0000ALEVAA2Y9X43WBKYEHN
7, These nipples do NOT fit well in the nipple compartment of this dishwasher basket,neg,1219881600B0000ALEVAA2Y9X43WBKYEHN
7, I can only wash 3 nipples at a time in this basket,neg,1219881600B0000ALEVAA2Y9X43WBKYEHN
7," The latches to open the different compartments are very snug, making it difficult to open them quickly or with only one hand",neg,1219881600B0000ALEVAA2Y9X43WBKYEHN
7,"I used this item 3 times, now its collecting dust",neg,1095379200B000056OUHASO3HGGIM2YZJ
7, Most books that I've read and my doctor agrees that it really isn't necessary to sterilize bottles,neg,1095379200B000056OUHASO3HGGIM2YZJ
7, They only need to be washed in very hot soapy water,neg,1095379200B000056OUHASO3HGGIM2YZJ
7, My son goes through tons of bottles a day and its not convenient to sterilize them in this item,neg,1095379200B000056OUHASO3HGGIM2YZJ
7, You can only fit 4 bottles in there at a time,neg,1095379200B000056OUHASO3HGGIM2YZJ
7, Save your money and wash you bottles well by yourself,neg,1095379200B000056OUHASO3HGGIM2YZJ
7,"You can turn up the volume to hear the baby, but you will be listening to a lot of static and won't be able to sleep at night",neg,1178064000B0000DH5TXA2LDR2NSJIJPGS
7," We tried this monitor in 3 different areas of the US, and static everywhere",neg,1178064000B0000DH5TXA2LDR2NSJIJPGS
7, Very poorly designed,neg,1178064000B0000DH5TXA2LDR2NSJIJPGS
7, Do not buy it,neg,1178064000B0000DH5TXA2LDR2NSJIJPGS
7,The motor on this toy is SO loud,neg,1132790400B0007WWZKYA2T7AR6MTP1L49
7," I don't know how any baby could fall asleep to this, mine never did",neg,1132790400B0007WWZKYA2T7AR6MTP1L49
7, I looked everywhere for the older version and found it,neg,1132790400B0007WWZKYA2T7AR6MTP1L49
7, What a difference,neg,1132790400B0007WWZKYA2T7AR6MTP1L49
7, That one is so much better and no loud motor,neg,1132790400B0007WWZKYA2T7AR6MTP1L49
7, It is so much more soothing,neg,1132790400B0007WWZKYA2T7AR6MTP1L49
7, Still doesn't put my baby to sleep but he likes looking at it,neg,1132790400B0007WWZKYA2T7AR6MTP1L49
7,"If you are a 1st time mom with a crying baby and you are doing this by yourself and you cant have 10 eyes, this is a waste of money and I am sure glad I did not spend my own money on this but I felt bad for the person who gave it to me as a gift",neg,1144627200B00008ODBGAU4DWPG1M5CKY
7," You really have to be on your toes about it and who has the time, nevertheless; the ENERGY",neg,1144627200B00008ODBGAU4DWPG1M5CKY
7,this didnt keep snacks from being all over the place,neg,1134518400B0009FIMPGA1NUVP2V0E7JW8
7, my child just thought it was a game to try to get the snacks out of the cup,neg,1134518400B0009FIMPGA1NUVP2V0E7JW8
7, waste of money,neg,1134518400B0009FIMPGA1NUVP2V0E7JW8
7,it just rolls and if you want to leave it on the table for a second (cos moms do need all of thier limbs all the time) forget it,neg,1256947200B000WEHO8KA1DZ3DDVZ38RVU
7,My son (now 9 months old) likes this toy - somewhat,neg,1236988800B0018Z8BBQA109BZ1JF9YTR9
7, It can hold his attention for max 2-3 minutes,neg,1236988800B0018Z8BBQA109BZ1JF9YTR9
7, There are better and more interactive toys out there,neg,1236988800B0018Z8BBQA109BZ1JF9YTR9
7, I would recommend to keep looking,neg,1236988800B0018Z8BBQA109BZ1JF9YTR9
7," Also, the music is really low as the speaker is on the bottom and it gets muffled",neg,1236988800B0018Z8BBQA109BZ1JF9YTR9
7,"This pump is very slow so unless you have 45 minutes to an hour to pump 4 ounces, don't get this",neg,1111449600B000056HMVASR08LA6ZRHQG
7," In addition to being slow, it began leaking while in use and this is only after being SPARINGLY used for 5 months",neg,1111449600B000056HMVASR08LA6ZRHQG
7, It's a waste of money all around,neg,1111449600B000056HMVASR08LA6ZRHQG
7,This product is definitely not a neccessity,neg,1127779200B00018XCLUA1NZ7OILVNER
7," The wipes stay warm once unplugged for about an hour only, and it's way too big for a travel case",neg,1127779200B00018XCLUA1NZ7OILVNER
7," There is also a too-long cord that hangs off of the case, it's really annoying",neg,1127779200B00018XCLUA1NZ7OILVNER
7, It would have made more sense to have it unplug directly from the case,neg,1127779200B00018XCLUA1NZ7OILVNER
7,They don't seem to stick very well,neg,1090627200B000056J39A18IMQ9W3XZQUU
7," Also, once they did start to come off, I noticed it was leaving that sticky residue behind on my coffee table",neg,1090627200B000056J39A18IMQ9W3XZQUU
7,The first one worked nicely for about 2 weeks,pos,1250812800B001AH8JNCA25964AYJGK6FR
7, Then the battery died,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, Unfortunately we had the old version,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, It was glued together,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, IE you can not change the battery,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, We contacted customer support @ Potty Time inc,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, They sent us a new watch free of charge,pos,1250812800B001AH8JNCA25964AYJGK6FR
7, Only it was defective,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, The screen is angled and only displays when you hit the button,neg,1250812800B001AH8JNCA25964AYJGK6FR
7,A little disappointed I forced open the first one only to find that it was all rusted out from water via hand washing,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, This is a great idea that is red flagged by manufacturing defects,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, Great customer support only goes so far,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, Its like the newest designed Xbox 360 still has a 50% failure rating,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, Who wants to buy that,neg,1250812800B001AH8JNCA25964AYJGK6FR
7,If you cant make it water resistant put a Velcro strap on it,neg,1250812800B001AH8JNCA25964AYJGK6FR
7, Its not easy putting it on or taking it off,neg,1250812800B001AH8JNCA25964AYJGK6FR
7,If you get one that works take it off to wash their hands,neg,1250812800B001AH8JNCA25964AYJGK6FR
7,These bottles leak,neg,1254787200B000056HNXA37QPG0KDU5UPE
7," It doesn't matter how you assemble them, or if you assemble them wet, or dry, or in space, or in a cave",neg,1254787200B000056HNXA37QPG0KDU5UPE
7, They leak,neg,1254787200B000056HNXA37QPG0KDU5UPE
7, Terribly,neg,1254787200B000056HNXA37QPG0KDU5UPE
7, And Avent knows it,neg,1254787200B000056HNXA37QPG0KDU5UPE
7, They will even replace your leaky bottles if you call 1800 54avent,pos,1254787200B000056HNXA37QPG0KDU5UPE
7, Of course the ones they replace it with also leak,neg,1254787200B000056HNXA37QPG0KDU5UPE
7, Buy Dr,neg,1254787200B000056HNXA37QPG0KDU5UPE
7, Browns instead,neg,1254787200B000056HNXA37QPG0KDU5UPE
7,I registered for this tub when my 10 month old was born because I thought the shower feature would be very handy,neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7," Unfortunately, it only worked twice",neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7," The spray was soo light that by the time I finally got all of the soap rinsed off, she was screaming taht she was ready to get out",neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7," As she got a little taller, around 4 months, there wasn't room for the shower attachment AND her legs",neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7," The sling was very helpful (the only reason this tub got 2 stars)when she wasn't able to sit up, but even then, she wasn't immersed in the water much",neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7, She got cold very quickly,neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7," Also, like other reviewers stated, the sling doesn't fit in my sink like they suggest",neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7," If I had it to do over again, I would purchase a tub with a built in seat",neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7," This tub's blue circle looks like it would prevent slipping, but it isn't all that effective",neg,1112486400B0000D9SRGA3RNNYB2OG1WMF
7,We started with the Diaper Genie as most new parents seem to do for some reason and we hated it,neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7, The new design is jsut as poor as the original,neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7, It's a total pain to empty and change the bags,neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7, And the bag get a bit costly after a while,neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7, And no matter how we spun the thinkg we still ended up with one big bag of nasty diapers,neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7,"not ""sausage links"" for us",neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7,It was a total waste of money,neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7, We returned ours after a couple of weeks and got the Diaper Champ,neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7, We love that thing,pos,1119484800B0001NE8OAA17VIBT0O9LTPO
7, No bags to buy and no stupid spinning,pos,1119484800B0001NE8OAA17VIBT0O9LTPO
7," Save your time money, and sanity",neg,1119484800B0001NE8OAA17VIBT0O9LTPO
7,go with a Diaper Champ,pos,1119484800B0001NE8OAA17VIBT0O9LTPO
7,I bought these yesterday at babie r us and am now signed in looking for a better option,neg,1245715200B00247OOUEA34CAAQUV4D1HR
7, I leaked through the entire 6 pack in about 12 hours,neg,1245715200B00247OOUEA34CAAQUV4D1HR
7, The packaging claims that they are super absorbant and they just aren't,neg,1245715200B00247OOUEA34CAAQUV4D1HR
7, I leaked through and around the pad,neg,1245715200B00247OOUEA34CAAQUV4D1HR
7, Save your money for a better product,neg,1245715200B00247OOUEA34CAAQUV4D1HR
7, I am going to try the Lanoish washables instead since they seem to have a better reviews,neg,1245715200B00247OOUEA34CAAQUV4D1HR
7,"After 12 months, our changing pad has cracks all over the plastic surface of the changing pad, some as big as 2"" in length",neg,1216684800B000CSPBSGA1IFU8DSW4FCUT
7," I suspect in a couple more months we will have to change the pad, once the padding starts to come out",neg,1216684800B000CSPBSGA1IFU8DSW4FCUT
7, Very disappointing,neg,1216684800B000CSPBSGA1IFU8DSW4FCUT
7,We purchased this walker a few months before my daughter was born thinking that it was a good price so why pass it up,neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7," Well, when it finally came time to open up the box, the music didn't work",neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, In the instructions it says that there is no way to replace the batteries ,neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7," well, if you happen to be married to a very determined ""handy man"", it can be done",pos,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, It's some type of watch battery that costs about $15,neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, When the music does play it is extremely loud so we don't even use it after going through all of that trouble,neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, We don't want to hurt our little one's ears,neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, She does like banging on the steering wheel and playing with the little gadgets on the sides though,pos,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, She isn't quite big enough to make it go all by herself so she just sits and plays in it while I'm cooking in the kitchen with a little stool underneath her feet,neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, I also purchased a stand alone jumper and feel that it was a little more appropriate and money better spent,pos,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, Just my opinion though,neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7, :),neg,1220745600B000F1QV1QA3MHV9XHSMJCZZ
7,I bought this thinking that it was the answer to my swaddling prayers,neg,1146009600B0002N3OMGAIL4J5XX7Y8HK
7," When I brought my 8 pound newborn home, I wrapped her in it right away",pos,1146009600B0002N3OMGAIL4J5XX7Y8HK
7," She wanted her hands out, which was no big deal",neg,1146009600B0002N3OMGAIL4J5XX7Y8HK
7, But then I noticed that she kept waking up because there is too much leg room and she was kicking herself awake,neg,1146009600B0002N3OMGAIL4J5XX7Y8HK
7, There is no way to wrap the legs tighter,neg,1146009600B0002N3OMGAIL4J5XX7Y8HK
7, I decided to swaddle her the old fashion way in a flannel blanket then wrap her with this on cold nights,neg,1146009600B0002N3OMGAIL4J5XX7Y8HK
7," The second night I used this blanket, the velcro stopped sticking",neg,1146009600B0002N3OMGAIL4J5XX7Y8HK
7, What a waste of money,neg,1146009600B0002N3OMGAIL4J5XX7Y8HK
7,"We have many allergies in our house, and the scent on these cloths is one of them",neg,1258848000B00021D2XOA321YPWODPT92
7," Would be great if these were fragrance free, but as is they are unusable for us and possibly dangerous to those with more severe allergies",neg,1258848000B00021D2XOA321YPWODPT92
7, Caution to those,neg,1258848000B00021D2XOA321YPWODPT92
7,I own one of these things and have used it once,neg,1110326400B00018XCMEA3CAS0IL2ORA50
