__label__neu	Even though the description said it takes an additional 2-3 days for processing, this was not the case. 
__label__neg	Overpriced is the least of the complaints I have about these.
__label__neu	Hoping that this would solve the problem I bought this item.
__label__pos	This toy has many thoughtful features -- no-slip texture, right-size for hands, light weight, soft (no banging on heads), friendly face and an engaging presence
__label__pos	I imagine this toy will remain one of my son's favorites as he learns to stack them and roll them on the floor.
__label__neg	 It also only has one compartment to fit one very small bottle
__label__neg	The massage bubbles on the cup are uncomfortable and only irritate your breasts
__label__neg	It did take some maneuvering to set up because it is large and awkward when you unfold it.
__label__neu	Their policy is a 15% restocking charge,  even though they caused the problem,  but actually they've not refunded anything.
__label__neu	"""I had the idea that I would use this for the occasional pumping to get me started and then I would buy a hospital grade pump."""
__label__neu	"""I went to the store and found this monitor."""
__label__neu	After about the 10th time I nearly fell over the darn thing, I went to find a new gate and saw this one.
__label__pos	"""Lansinoh bags do hold more, but I don't find that to be an advantage (all I usually need is 5 oz at a time)."""
__label__neg	 My daughter loves to play and can spend hours knocking down block towers, chewing on books or rolling balls, but she is not impressed with taggies and neither are we
__label__neu	It divides me & my boyfriens up completely
__label__pos	It feels wonderful,  and I was pleasantly surprised
__label__neu	Then we would get to the car where the heat is on and she would be sweating.
__label__pos	There are also several little loopies that you can use linkadoos,  etc
__label__pos	An item I'm glad we bought
__label__neg	I bought this item in hopes that it would be comfortable for her and easy to use.
__label__neg	I bought this primarily because it takes regular trash bags we used it the way it's supposed to be used for the first couple of days but quickly discovered that as the pail gets full the dropping mechanism gets stuck forcing you to clean out the mechanism whenever it's time to change the pail and it's one more thing to wipe down if a diaper gets too messy.
__label__pos	"""It is nice to be able to grab it and go, and also to have all of my diaper changing things in one area."""
__label__neu	This way even if baby breaks out the arms go up above the swaddle and not below which would push the material upwards toward the face.
__label__neu	At our Newborn Essentials class before our child was born,  I asked the instructor if she had heard of the Woombie
__label__neu	"""This is the second one I bought."""
__label__pos	He has loved it ever since.
__label__pos	very soft bristles for my daughter who doesn't have much hair yet.
__label__neg	 However, it takes me about 20 minutes to pump 4 ounces
__label__neu	Make sure when you buy this product it comes with two of each of the adapter rings.
__label__pos	However, you can't even imagine the relief of having my son totally love this sippy cup FROM THE FIRST TRY!!!
__label__neg	 It does work to keep odor out I suppose, but so does a plastic bag. 
__label__pos	many others let out a drip or two when tipped over and such, but not these. 
__label__pos	"""Out of 3 that we bought, this is the most comfortable one."""
__label__neu	As long as your seat moves less than an inch in any direction AT THE BELT PATH (i.e. on an infant seat with a base, right at the seat crack where the other poster said it was tight) it is safe.  
__label__neu	It arrived without its template(parts A&B)and i decided not to install without them.
__label__neg	Unfortunately, the slip resistance is all but nonexistent. 
__label__neu	 He could hold his head well enough long before he was tall enough to face forward, but my baby didn't mind facing me
__label__neu	 In comparison, the Fisher Price 900mhz Long Range Monitor sounded excellent
__label__neu	My four month old isn't teething but is at the age where he's shoving everything into his mouth.
__label__neg	 I decided to return this car seat and the Venezia stroller to BRU when my baby was 8 weeks old
__label__neg	They bottles are sterile in the pack they come in, but once you open them, then what.
__label__pos	Well, now I know I would pay full price for them if I lost the ones I have.
__label__pos	Great product!
__label__neu	Be cautious with small babies but I'm sure is great with babies that are a little bigger where the velcro can be more secure.
__label__pos	This bouncy/toddler rocker is a good buy!
__label__neg	Now when I use it, the suction is not as strong or as efficient
__label__pos	She sits and stares at the world from the seat and it always puts her to sleep.
__label__pos	I don't have to worry about my 4 year old hurting him with this.
__label__neg	Like:  1) Removable handles, 2) BPA FreeDislike: 1) Ridiculously expensive, 2) Fidgety extra parts that do nothing except require cleaning and slow you down when you try to fill it.
__label__pos	No down side, all pluses here!
__label__neu	"Save your time and money,  I won't be surprised to hear this product is recalled in the near future...  For a better option try the ""snack trap"",  we used ours for 3 years not and no issues with the product breaking down."
__label__neg	She can't wear it for too long without getting overheated and fussy.
__label__pos	It's a full size booster seat so it is big.OTHER COMMENTS: It worked so well when we were abroad that now I keep this in the trunk of my car.
__label__neu	PLUS it's then much more sensitive to pick up sounds that will then set it off again.
__label__neg	"""We have reached out to the vendor and our next step is to reach out to the manufacturer to try to refund our purchase -- not interested in a replacement! -- but it's completely not worth the big price tag for such poor quality in our opinion."""
__label__neg	I tried it about 6 times and it only worked one time.  
__label__pos	This is a great transition for the swing stopping and can help baby sleep in it longer.
__label__neu	My son just grabs hold of the covers and off they come,  both knob and cover
__label__neu	Our rolling carry-on is old and did not feel stable enough with all that weight, so I just strapped on the car seat (Evenflo Triumph Advance Deluxe Convertible) and usually used my sling to carry my son.
__label__neg	 The only reason why I gave it 2 stars is my daughter seemed somewhat comfortable in it,  that it until she fell in between the positioners.
__label__neu	My daughted fit in it from the time she was born and we can still use it now at 7 months. 
__label__neu	It did not always stay on my nipple very well, but I may not have been putting it on correctly, I now realize.
__label__pos	My baby doesn't seem to mind cold wipes.I still use the organizer, though, and I like it.
__label__neg	It was a total waste of money
__label__pos	My baby was born in June and we used these every single day - for swadding at night, to place on the floor or sofa, to cover the bassinet from sunlight, to cover myself when nursing, etc.
__label__neu	"It never happened to me ever in my entire life though I'm complete ""backpack person"" and I never had anything else but a backpack."
__label__neg	With two children 16 months apart, I knew I'd need an installed gate for our ground floor
__label__pos	I like how the pacifier does not have hard parts,  minimizing the ring around the mouth,  and the nipple is round rather than odd shaped
__label__neg	Great concept, poor quality.
__label__neu	The opening is bigger than other potty chairs and oblong instead of round, so no more pooping on the seat.
__label__pos	It fits perfectly on my kitchen chair takes no extra room.
__label__pos	I would recommend this to anyone.
__label__pos	Best Bottles!
__label__pos	It works wonderfully.  
__label__pos	It doubled as a toy when he was in the car seat.
__label__neg	 
__label__pos	and the baby loves it!! 
__label__pos	"""I got smart with my second daughter and bought this."""
__label__neu	We never used the prop pillow.
__label__neu	The only problem with that is that the battery life in that monitor is only like 1-2 nights (tops!).
__label__neu	I added a detachable head support for the first several weeks because our baby's head kept falling to the side.2. 
__label__neu	I have to say there needs some improvement.
__label__pos	He smiles every time we hand her to him.
__label__neu	this ones only fit in doors!
__label__neu	Double bagging them helps to eliminate the orders.
__label__pos	I did a TON of research on car seats when my daughter started out growing her Graco ComfortSport Convertible CarSeat and found the Graco Nautilus to be one of the safest most comfortable affordable highest rated by consumers.
__label__neg	Not only was she gagging,  but she just didn't like the nipple
__label__pos	"""I would highly recommend this chair."""
__label__neu	I think it got damp and wasn't allowed to breathe because it cleared up within 48 hours after I stopped using them
__label__neg	Three diapers, a half empty bag of Kirkland wipes, one change of clothes, and an insulator pack for breast milk, prooved to be too much for the main compartment.
__label__neu	Most of the in- store models are cheaply built and expensive.
__label__neu	I opened the package and set them out to air for 3 weeks before giving them to the kids to put up in the baby's room.
__label__pos	"""And it is awesome."""
__label__pos	 I found the DEX bibs to be much better.
__label__neu	I'm going to have to use the infant carrier until she grows another inch or so.
__label__pos	The bright color seems to catch her eyes.
__label__pos	This product works great.
__label__neu	MUCH PREFER THE FRONT CARRIER
__label__pos	"""When we first got it (~5mo), our daughter loved to sit and play in it."""
__label__pos	Highly recommend.
__label__neu	Of course, we can't flush them. 
__label__pos	They came quickly from Amazon and they are very sturdy.  
__label__pos	It cost $30, which is more than the other tubs, but well worth the money.
__label__neg	i am a little worried that the changing top will not be strong enough to hold a baby for long
__label__pos	Considering the age of them I think that they've been a good value for us.
__label__pos	"""The motor (the purple ball-shaped section) died within the first three months, but when I called Tiny Love, the company that makes this, they sent a new one completely free of charge, and it continued to work well."""
__label__neu	We love the sounds although the Whale recording is a short loop and not as good as we had hoped.
__label__pos	I was pumping so much milk out by day 4 (after delivery) that our son is now 4 months old and we still have tons of frozen milk in the fridge. 
__label__neg	 Won't be ironing them when baby is here
__label__pos	"She holds onto his ""feathers"" and loves the noise the crinkle noise makes."
__label__neu	Because of her reflux,  I needed this to stand up to repeated washings.
__label__neu	We have the Saratoga P&amp;P and I've been very disappointed with the sheet we bought.
__label__neu	I think my child is too interested in the food to spend time wondering about the lid!
__label__neg	"The wipes at the bottom will dry out and turn brown within just a few days, and the insert for ""pop-up"" wipes won't stay down in the unit, so it just comes out with the wipes, making it impossible to grab a wipe with one hand."
__label__neu	It is very cute but he wont use it yet, we are still trying.
__label__pos	Plenty of room to hold all of the baby's bath stuff and great to use to sit on while giving the little one a bath.
__label__pos	"We got this bag for my husband so it looked ""cool"" for him.I used it on a trip with my infant and it was the best option."
__label__neg	I am just scared of the thing coming down on top of him because it is so heavy.
__label__pos	I am so happy I did.
__label__neu	"""he'd cry and cry."""
__label__neg	Fisher Price could stand to make the metal bar thicker.
__label__neu	All other objects come in for a good number of twists pulls and chews.
__label__neu	All you do is attach the liner to the breast pump, fill it up, and cap it and you can store it or feed right then.
__label__neu	Well,  I put it on my registry and got it,  and I wish I didn't!
__label__pos	"""He loves to touch and pat it all over, pulling and grabbing each part to make all the sounds."""
__label__neg	But otherwise give it a pass.
__label__pos	Following the instructions I was excited to have a revitalized hamper.
__label__neu	I got a sling from Hotslings instead.
__label__neu	I thought those were a little cheap and the plastic lids had turned a yucky color--they just looked dingy.  
__label__pos	I got this as a shower gift and I don't know what I'd do without it. 
__label__neg	 I had to put towels under it to absorb all the water
__label__neg	As soon as she began to roll around, about 4 months, I would wake in the night to screams...her litttle arms and legs would get caught in the spacing of the crib, up and over the bumper! 
__label__neg	 And the hefty price you have to pay for the replacement bags...what a rip-off! 
__label__neg	We have a bunch of the Born Free bottles and sippy cups
__label__pos	The front pouch easily lifts up to access more flat pockets.
__label__neg	 She got cold very quickly
__label__neg	It also stopped working altogether and this happened the same day it arrived.
__label__neu	I purchased this gate at Babies R Us, but read the reviews first from Amazon.  
__label__pos	The Safer Bather also dries very easily.
__label__pos	The adjustable length is better than I expected it to be - didn't think I'd adjust it as often as I do
__label__pos	"""She likes to look at the fish and bubbles while sitting in it."""
__label__neg	 Well, it shrank so bad that it no longer reaches the bottom of the legs so you can velcro it. 
__label__pos	"""\This seat is cheaper and more importantly, WAY more functional!"""
__label__pos	well,  it would be perfect if it worked
__label__neu	When trying to look at the screen when outside in sunlight,  the screen is completely black,  and nothing can be seen at all,  making it nothing but an audio monitor when the receiver is outside.
__label__pos	"""It keeps oder out really well until it starts to get full."""
__label__neg	We purchased this walker a few months before my daughter was born thinking that it was a good price so why pass it up
__label__neg	Normally I wouldn't care so much, but there was a VERY sharp piece of plastic left that we couldn't remove...
__label__neg	 In fact, the entire cover is already covered with frays and snags after only two weeks of use! 
__label__pos	 One reason I chose this brand/model is for its price
__label__neg	We ended up having to throw out the remainder of the milk and beg some napkins from a zoo snack stand attendant to sop up the mess.
__label__pos	It's definitely NOT too small, it's the perfect size for a toddlers small hands.
__label__neu	We've tried various brands that use all 3 methods
__label__pos	This is a great all purpose blanket.
__label__pos	What a great concept.
__label__pos	My 2 1/2 mo. old son can't grasp things yet but he really seems to like his Sophie.
__label__neu	I wish I would have found and purchased this sooner!
__label__pos	"""I decided to forgo the padded discs that you can screw into the wall to keep the gate in place, because I thought my daughter wouldn't be strong enough to dislodge it."""
__label__pos	"""It is expensive but it is worth the money."""
__label__pos	These bottles are really easy to clean.
__label__pos	The best thing i found about these toothbrushes are that they are not a straight long typical brush, because these bow out into an oval it makes it harder for a child to accidently swallow or push too far back into their mouths.
__label__pos	It is very simple to lift off the charger and put it back on.
__label__neg	 During the process of pumping, the valve that creates the suction would become loose and I would have to unscrew the bottle and press it back into place
__label__pos	"""At birth, it was the only the thing that my husband & I could do to give her space and relax her when she was fussy."""
__label__neg	 It didn't look like it would suppport her
__label__neu	"""The colorful little floating turtle can be turned on or off and gives a digital temperature readout."""
__label__neu	I can see why they thought this would be an innovative idea,  but in theory,  it just doesn't work.
__label__pos	"""Perhaps the biggest selling point for us was the fact that you have the option of using a plug-in adapter or batteries."""
__label__neg	If you can get another model that swings both ways, do that
__label__neu	I am so glad this didn't happen when my son was playing with it,  easy to choke on these pieces.
__label__neg	"The ""hands-free"" design is ridiculous--rubber bands with clips!"
__label__pos	I bought the Lamaze Spin & Explore for my daughtet, when it got to my home I opened it and set it up which was really easy
__label__neu	It does not come undone when the baby moves around.  
__label__pos	I'm not sure when we'd recline the seat but I guess it's a nice option to have.
__label__pos	I think this is a pretty new product and when I saw it at BRU it seemed like a good idea
__label__neu	This was something we certainly could have done without.
__label__neg	We used Avent bottles for several weeks, but our baby was spitting up _all the time_, seemed like she was choking during feedings, and had gas all the time
__label__neg	It was ok for awhile then things starting getting messy
__label__neg	I have tried to use this carrier a dozen times, but to no avail.
__label__pos	"""I can't seem to go wrong with this one."""
__label__pos	This bag is beautiful!
__label__pos	"""Less Pain"""
__label__pos	this booster seat has been a lifesaver, I use it with my 2.5 year old who likes to sit at his table with it and with his 7 month old brother as a first high chair.
__label__neg	We returned this carrier
__label__neu	Pros.
__label__neg	 Boy was I wrong
__label__neg	It's what I had for my first pregnancy.
__label__pos	We bought the Sound Sleeper and it was like magic!  
__label__pos	We use the cheap $1.99 13 gallon vanilla scented bags from the grocery store but you can use any bag you have laying around.
__label__pos	I find them really easy to clean and I have used these bottles with my now 20 month old twin boys (just without the natural nipples) The bottom piece is a godsend since I dont have to SCRUB to get the gunk out of the bottle!
__label__neg	however I just wish that it had held up a bit better for us
__label__neu	I finally just removed it and I use the toddler tub itself.  
__label__pos	"""My 18 month old cannot break this no matter how hard she tries."""
__label__neg	 The Avent nipples are TOO HARD for a breastfed baby
__label__pos	Easy to change bags.Stable when changing bags (others are not!!!)
__label__neg	 That didn't make sense to me at all
__label__neg	I use the Avent bottles to store milk, but I use the Medela bottles for feeding, which is kind of hassle compared to being able to pump directly into the feeding bottle.
__label__neu	I'd give up disposable diapers and the swing before I'd part with these
__label__neg	 False advertising and a waste of my time
__label__pos	Love that you can run everything over the small protable parental device. 
__label__neu	This design strikes me as a good idea but the execution is ridiculously bad.
__label__pos	"""I have one in each bathroom and she can go use it, lift up the lid, take the ""cup"" and pour it in the potty and then return it to the chair."""
__label__pos	"""It's too complicated of a mechanism for kids to figure out (not that they'd be able to reach it...), but easy for parents to use & can be done with one hand."""
__label__neg	 Don't waste your money...
__label__neu	Now he sits up and plays with the toys that hang from the gym.
__label__pos	"""Don't be scared by other reviews saying it's complicated to use because it's not."""
__label__neu	bottle in 10-15 min.
__label__neu	Which is sort of irrelevant to the tub, but highlights the dangers (an hilarity) of a bath in the kitchen.
__label__pos	I bought 2 packs of 4 and used them constantly.
__label__pos	Easy to use.
__label__neg	I do get interference every once in a while.  
__label__pos	The bag is a cinch to dispose of, and I LOVE how you can cut it off at any point you want.  
__label__pos	I highly recommend this product for all parent who have dogs in their house no matter what size they are.
__label__neg	 I wouldn't buy this product again
__label__neg	 I still see them sold in older packaging at drugstores and at Target
__label__pos	Now that he's 5 months old he and his Sophie the Giraffe are all but inseparable.  
__label__pos	"""Then Avent came out with these!"""
__label__neg	 I had to keep pulling the bottle away from my hungry baby to allow air in bottle
__label__neg	 We are much happier now and our daughter is too
__label__neg	I feel like my life revolves around washing, drying and assembling bottles.
__label__pos	No matter which one you end up choosing be sure to get a playmat.
__label__neu	***Third,  the sprayer screws directly into your supply line and it is very,  very easy to accidentally loosen the connection (just by turning the thing off) and end up with a leak that could cause water damage or a minor flood.
__label__neu	Many inflatable items have a closed valve so when you try and blow up the item you have to pinch the stem at the same time.
__label__neu	I DON'T HAVE TO STRUGGLE TO GET THE SNOWSUIT ON MY NEWBORN
__label__neu	The lid is definately tight, but it does not bother me much. 
__label__neu	Well I decided to go Avent and here I am writing a review for a playtex sippy cup.
__label__neg	The motor broke twice and one time it suctioned in and never released
__label__pos	this is a great buy.
__label__pos	Now that she is a little older and can wiggle out of the blanket swaddle, it's great because it has velcro closures so it keeps her snog all night and I don't have to worry about her wiggling free and having loose blankets in the crib with her.
__label__neu	For those worrying about the quilted quality of the sheets and baby's safety, I use a sleep positioner for peace of mind.
__label__neu	Had a little difficulty reclining or lifting the back with her in it as have to push both buttons at same time as moving the back but was not that big of an issue
__label__neg	 Within the first month of use the hand-held audio only monitor broke
__label__pos	They hold up very well in the wash and fit great over my Simmons mattress.
__label__pos	"My husband is 6'4 and big and he can make this work for him to take ""piggy"" out for a walk."
__label__neu	"""I got two of these from someone who's twin granddaughters never used them."""
__label__pos	"""she loves it."""
__label__neg	My baby does not seem to like the NoJo very much and I prefer the Bjorn in almost all aspects.
__label__neu	Babies are also not supposed to sleep with a blanket on top of them,  so we have yet to use the comforter.
__label__pos	"""They wash great and kep baby very comfortable whilemaking it easy for night time changes."""
__label__pos	It's actually pretty funny since it is not obvious what is amusing about this process but somehow he reacts as though you're about to attack him with tickles.
__label__neu	If you can get both, do it.
__label__pos	The music is gorgeous, by the way.
__label__neu	They come in a range of colors,  I am sure everyone can find at least one color they like
__label__neg	I had no luck with this product,  either,  and there were more parts to clean with this feeding system
__label__neu	"""We have a 14 mo."""
__label__pos	In woombie she can stretch and move around her arms and legs more.
__label__pos	 This pillow is fantastic. 
__label__neu	I stored all of her bath things under the bed with blankets, onesies, and burp cloths. 
__label__pos	"""I could even hear her roll over."""
__label__neg	The only down fall of this monitor is that the lights do light up my room quite a bit, since we use a noise machine in the kids rooms.
__label__pos	My daughter sometimes prefers to sleep in it rather than anything else. 
__label__neg	 Now he twists and turns and won't stay put in the tub. 
__label__neg	But not Evenflo.
__label__neg	I just bought this toy because it was the only one I could find in the store for a stroller.. 
__label__pos	"""4)  Configures to all kinds of angles, so you can fit it where you need it"""
__label__pos	 Generally I LOVE the manhatten toy company
__label__neg	He couldn't care less about the light, which is motion activated.
__label__neu	MY FOUR YEARS OLD SON LIKES TO SHAKE IT TOO.THEY ARE NOT LOUD AND MAKES INTERESTING SOUNDS.
__label__pos	It's so cute.
__label__neg	 I can't get them to stay in place and they are really akward
__label__pos	I love how soft and cuddly this changing pad cover is
__label__pos	"""I do love the price and the fact that you can fasten it into a carseat."""
__label__neg	It was highly recommended by the hospital,  so I bought TWO sets of these bottles before my baby was born.
__label__pos	She was entertained by the music which was a great incentive for her to stay a little longer on the potty, and when she was ready it transfers and snaps onto the &quot;big girl potty&quot; and still plays music!
__label__pos	First of all, I thought the steering wheel was cute. 
__label__neg	Wayyyy over priced! 
__label__pos	"""These are also great to throw in the diaper bag, because they are small."""
__label__neg	"""The speed of the swing is absurd."""
__label__neu	He can take it all over the house and I don't have to go behind him with the vacuum. 
__label__pos	I also appreciate how many colors it comes in
__label__pos	"""My daughter seems to like it."""
__label__neg	Don't bother with this one
__label__neu	 NOooooo
__label__pos	Great, but watch your kiddo
__label__pos	I would recommend this to any parent!
__label__pos	Grandbaby approved
__label__pos	"""My son loves it."""
__label__neg	 The prong that connects to the handle, which creates the vacuum to pull the milk out, consistently becomes unlatched breaking the vacuum so you have to fix it and start all over
__label__neu	Just pour whatever amount of water in it tells you, drop your bottle in and press the button.
__label__neu	its gently used and well they liked it in there apartment but he out grew it to quicky!
__label__pos	Highly recommend.
__label__pos	This is a great carrier once you figure it out.
__label__neu	It was awkward and difficult to use.
__label__neg	:) Since I was really impressed with the idea of a washable hamper at the time of purchase we will not be buying one for Baby #2 when the time comes.
__label__neg	I couldnt tell when the bottle was ready and the light would go on and off and not warm the bottle or else get it to hot
__label__pos	The bottles worked great for the first six months and then.....
__label__neu	I'll be returning this back to Amazon
__label__pos	"""I like that it can be pushed right up to the table, with the base fitting underneath the table."""
__label__neu	it's been about 16 weeks since we got it and we have never had one problem with it
__label__pos	"""She sucked the fruit right out and screamed for more."""
__label__pos	My son loved being in it as well.
__label__neu	I had to switch to bottles because of low milk production and having to supplement soon after my son was born. 
__label__neu	With our next child,  I will definitely be buying electric
__label__neg	She was resistant to this at first, and I had to carefully put it on after she was asleep. 
__label__neu	this was a big waste of money.
__label__neg	"The ""new"" design still needs lots of improvement!"
__label__neg	I gave it two stars because it was easy to set up and it positions nicely--just didn't work out for us.
__label__neg	 I looked everywhere for the older version and found it
__label__pos	"""I would cringe when I would see her gnawing on the rail."""
__label__pos	Honestly, if I wanted to just store bottles, I would have bought something else!
__label__neu	If you get into a routine.
__label__neg	The stationary 'jump' setting is also a joke; we own a FP Jumperoo and when we put my son in here to jump, I kid you not, he looked at us like 'you have got to be kidding me.' Given all these factors, I think there are much better walkers/activity centers on the market-- buy something else. 
__label__pos	It is so easy to put on.
__label__pos	However as a nursing pillow this is your best choice.
__label__pos	We use racket balls with the toy now and my 6 month old does enjoy the activity.
__label__pos	I keep telling people that this chair is one of the few things I did right the first time.
__label__neu	You can find generic liners that work and fit just as well, to cut back on cost.
__label__neg	"""I wish I'd done a little more research when looking for a bouncer (why this even comes up in a search for bouncers is beyond me..."""
__label__pos	My son really enjoyed it.
__label__neg	 (he is almost 3 yr old) He does fit on this potty, but it leaves horrible red marks in his inner thighs after only sitting on it a few minutes
__label__pos	A great toy all around!
__label__pos	Now I have this swing next to my bed and he sleeps in this swing every night.
__label__pos	I am very happy with this crib.
__label__neg	the second one was also damaged.
__label__neu	She instantly responded to the Playtex nipples,  however.
__label__neu	It didnt seem to fit together right.
__label__pos	i've been using the pillow for about a month now, and would HIGHLY recommend this pillow for expecting mothers.
__label__neu	I bought this for my son's baby car seat because I would find him with his head bobbed to the side when I checked on him.
__label__pos	We loved this product.
__label__neg	 I'd rather error on the side of safety.
__label__pos	Our son is three months old, and still loves it.
__label__pos	I was wrong, she loves it.
__label__neu	maybe it wasn't there
__label__neg	I cut the rest up to use as cloth diaper wipes.
__label__neg	Cons:Can't dry them in dryer: (But who's gonna separate 30+ small wipes before drying, and risk missing one and ruining it! 
__label__pos	My first daughter likes these and was bottled fed only.
__label__neu	I know I will be using these for a LONG time.
__label__neg	 It was a complete waste of money! 
__label__neu	 The paperwork included with the cover even instructs you not to rely on the cover for warmth and to dress your baby for the weather
__label__neg	Even the new and improved Diaper Genie can't compare to the Diaper Champ.
__label__neu	Needless to say, I returned it to Babies R Us.  
__label__neu	"""You can ask my husband - I've purchased at LEAST 5 potty seats since getting our son to use the potty."""
__label__neg	My son is only 10 months old and can't use this seat because there's not enough space between the seat and the tray
__label__neu	My baby loves playing without shoes or socks on
__label__neg	Once solid foods were introduced into my son's diet, this didn't even come close to holding in the stench.
__label__neu	Now I have minimal clean up and I only have to sterilize the nipples, rings and tops!!! 
__label__pos	My son was born weighing about 5.5 pounds so we put a neck supports in the swing he seemed to love it lulled him to sleep and the swing is easy to store. 
__label__pos	It is a great buy, I'm so glad we found it.
__label__neg	The biggest problem I noticed was that they leaked after I had them in the cooler if we went out.
__label__neu	I have not noticed a difference with A&D on my cloth diapers.
__label__pos	It came out beautiful!
__label__neg	 She is not a big girl but this seat is just too uncomfortable for her. 
__label__pos	I also like the ability to use the batteries and put it on your belt. 
__label__pos	I think my son will kill me later in life for writing this BUT the handles really helped him with going #2
__label__neg	She destructed one every 2 weeks.
__label__pos	Way better than any of the cheap terry ones marketed for babies.
__label__neg	I didn't like this blanket really at all. 
__label__neg	 Luckily, I stopped to see what it was
__label__neu	You can buy extra sets of hardware to move the gate around depending on the circumstances.4.
__label__pos	Now our son is able to watch it spin for a much longer time and he prefers the ocean aquarium music anyway.
__label__pos	"""Within days, he was spitting up less and had less gas too."""
__label__neu	I tried to vary the amount of water I poured into the heating base but this didn't help.
__label__neg	 Buy the Avent instead its has a great sensitivity function for only slightly more money.
__label__neu	).
__label__neu	I bought this product based on the reviews I read about a year ago.
__label__pos	This monitor is excellent!
__label__pos	She is over 6 months now, so she doesn't play with it as much, but it always brings a smile when we bring it out!
__label__pos	It was just a great chair. 
__label__neg	 The monitor is very large, though, and so it would have been nice if the hand held auido one worked - so I could take it to another room
__label__neu	This train makes a rattle sound when his wheels are moving.
__label__pos	No mess no smell.
__label__pos	Now, at 4 months, the star is his all time favorite.
__label__neu	 My son liked it, but it's not a fail proof soother for breastfed babies in the beginning
__label__pos	I love my inclined to sleep.
__label__pos	"""Can also be used to help prop baby up when they begin to learn to sit or for them to lay in when they are little."""
__label__neu	I just washed it every so often and kept it in my car for next time.
__label__neg	I got this toy for my son to crawl after but it's the lamest toy ever
__label__neu	It will also last you a long time so you won't need another tub later when your little one is getting to big for an infant tub.
__label__neg	 She know that the door doesn't close and falls apart, so she's always where the plastic bag is. 
__label__neg	 Well, when it finally came time to open up the box, the music didn't work
__label__neu	"""I have used the Original Diaper Genie and the Diaper Dekor."""
__label__neg	Bottom line: If you like the idea of soothing sounds, don't buy this product
__label__neg	Just use a pillowcase & it works just as well...
__label__neu	I breastfed and formula fed my baby for the first 5 weeks. 
__label__neu	I tried using this pump for about 2 days till I got too frustrated to try anymore.
__label__neg	It is expensive and it takes too long to heat a bottle
__label__pos	Probably not the best analogy, but I'm really glad I have the soother.
__label__pos	"""He loved it and I'd have to restart it for him over and over (with or without the remote) because it captured his interest so well."""
__label__neg	However,  good luck getting it to stay!
__label__neg	The adhesive wouldn't restick either. 
__label__pos	"""I'm so glad that I did, I use this constantly and ended up buying 2 more."""
__label__pos	I highly recommend this cup for any mom or grandmom that is on the go or even just relaxing at home. 
__label__neu	My baby was born 8 lbs 2 oz and was 10 lbs at 4 weeks. 
__label__neg	This product is poorly designed.
__label__pos	This swing has helped me get through a lot.
__label__neg	I haven't used it again after the first time.
__label__pos	They even have variable flow nipples so you don't have to buy three sets.
__label__pos	All in all this was a good choice for us!
__label__neg	50 a pair and they last only a month or two before they need to be replaced (The holes enlarge and let too much flow out) There are MUCH CHEAPER and simpler / better designed bottles out there - you just have to look
__label__neu	This system works great but is so bulky on my newborn.
__label__neu	I ended up buying the Radian XT.
__label__neu	Others complain this isn't very bouncy -- and they're right -- but this isn't a bouncer
__label__neu	You can't input a time, they are just timers.
__label__neu	It has a detachable base which, when installed in the rear-facing position, fully fills in the gap between the carseat and seat back.  
__label__pos	My mom bought one for her house and after I saw how much my son liked it I immediately went out and bought one for myself.
__label__neu	It is a little more expensive that other mattress pads but in my opinion it is worth it.
__label__neg	 Or just do what I did and make sure your child knows how to properly wash his/her hands after using the restroom
__label__neg	 Surely no one would design a unit to be placed a yard from a sleeping child in a dark room with a big flashing green light on the front of it
__label__neu	"The SwaddleMe (which was the only way to swaddle our little Houdini) and the white noise CD ""For Crying Out Loud"
__label__pos	less $$ and easy to use.
__label__neu	In London I use the Widgey pillow and so I thought this was similar.
__label__neg	 It also seems that when it is in correctly, occasionally it creates some sort of seal or pressure, and the formula won't come out of the bottle at all
__label__pos	The little pockets on the side are handy for a tube of diaper rash ointment, etc.
__label__neu	Also, the nipple on the wide neck is different from standard, and it takes baby a few feedings with the new nipple to get used to it. 
__label__pos	You literally can put your baby in the carrier, attach the cover and go. 
__label__neu	Be wary of any diaper pail that requires instructions and a demo by your next-door-neighbor in order to use it!
__label__neu	I was so frustrated with trying to put Snoogle's cover back on after washing that I left it off and left the pillow bare.
__label__neg	However, it just doesn't match up to the Moby.
__label__pos	I loved this product at first and I know my daughter enjoyed it for the first two months
__label__neu	"""We keep the water running throughout the bath and rely on the colored light scheme for temperature control."""
__label__neu	Well,  the top weighs a ton when there's a sleeping baby in it,  so I didn't even try to lift it as I was recovering from my c-section.
__label__pos	I told her it was her special bib and how special she was to wear it!
__label__neu	It worked great for about 8 weeks,  then one of the front wheels bent to where we couldn't use it anymore.
__label__pos	All of the pieces I've tried so far work very well also.
__label__neu	When our son started escaping from the receiving blankets we'd swaddle him in, we started using a sleep sack.
__label__neu	If I was sitting in my bed reading, I'd lay her next to me on her noggin nest for a nap.
__label__pos	"""I LOVE this product."""
__label__pos	"""if your little one is like ours, he/she will find it extremely amusing to pull up and roll the mat."""
__label__pos	Don't hessitate on this one you won't be dissapointed!
__label__neg	This step-up is a danger.
__label__neu	I use plastic links to connect from one loop to the next, then attach toys to the links, so she has a little chain of toys that can't get too far out of her grasp.  
__label__neu	Apparently I can handle a ziploc baggie but not a twist tie
__label__neu	Keep a few handy in the nursery and use them to bag the poopy diapers.
